Unnamed: 0,Unnamed: 0.1,url_meeting,url,paragraph_number,paragraph,corridor,daily,Year,Month,Conference,Location,Link,Dailies?,COMMENTS,institution,mentioned_countries
7765,123,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,123,The Philippines stressed the importance of guidance on national inventory management systems. Co-Chair Calvo Buendía noted that this possibility was being discussed.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Philippines']
7766,124,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,124,"Noting that hydropower reservoir emissions could make up 1 percent of global emissions, the US said the topic of flooded lands should be addressed in detail. Noting the lack of scientific maturity on this issue, Brazil suggested that refinement should not be prejudged.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Brazil']
7767,125,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,125,"Mexico, with Chile, suggested adding black carbon to the Methodology Report. Co-Chair Calvo noted that the mandate was to refine current guidelines and it was too late to include black carbon.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Mexico', 'Chile']"
7768,126,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,126,"Belgium recalled his formal proposal to dedicate the 2019 Refinement to the Guidelines to Dr. Jim Penman, who passed away in 2016. Many participants supported this proposal, which was included in the meeting report so it could be realized in 2019. The Panel observed a minute of silence in memory of Dr. Penman.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Belgium']
7769,127,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,127,"IPCC Chair Lee supported by Germany, Denmark and the US, proposed that the Panel adopt the outline of the report, as presented, while allowing the Task Force Bureau to discuss details. Brazil objected, asking for an amendment to Chapter 7.3 on Flooded Lands, including a footnote clarifying that no refinements may be necessary even for chapters where refinements are foreseen in the draft table of contents.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Denmark', 'Brazil']"
7771,129,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,129,"The Philippines, opposed by Brazil, suggested removing reference to factoring out emissions that would otherwise occur in the absence of flooded lands, yet, after a clarification by the TFI Co-Chairs that flooded lands are a unique category where multiple approaches can be used, he withdrew the proposal. The Panel agreed to the outline.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Philippines', 'Brazil']"
7772,130,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,130,"Mexico proposed, on behalf of Chile, Belgium and Kenya, that the IPCC begin a process at the next plenary to amend the mandate of the TFI to allow methodology reports to address methodological issues related to short-term climate forcing factors such as black carbon. Brazil expressed concern, stating that black carbon is not a gas and is not regulated by the UNFCCC. Japan raised caution about the budgetary implications. ",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Japan', 'Belgium', 'Mexico', 'Kenya', 'Brazil', 'Chile']"
7776,134,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,134,"The US supported the concept of the workshop but noted, with Belgium and Germany, budgetary concerns, particularly travel. He proposed to endorse the proposal without approving the budget line. Noting that HABITAT III was also discussing climate-change-related issues, Germany said delaying the conference could be an option.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Belgium']"
7777,135,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,135,"Mali, with Saint Lucia and South Africa, supported the proposal and, with Marshall Islands, urged highlighting regional issues. ",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Saint Lucia', 'Marshall Islands', 'Mali', 'South Africa']"
7778,136,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,136,Belgium called for broader involvement by the IPCC and urged the engagement of WGI and WGIII Co-Chairs. Saudi Arabia underlined the need for the IPCC to focus on the scientific literature on this issue.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Belgium', 'Saudi Arabia']"
7780,138,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,138,Belgium introduced a textual amendment clarifying that the support for travel would come from not only the IPCC trust fund but other sources as well.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Belgium']
7781,139,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,139,Nigeria hoped the workshop’s outcomes would be relevant to governments and Norway asked that the outcomes be disseminated to a broad audience. C40 expressed its support for this workshop and the engagement of the IPCC on matters related to cities.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Niger', 'Nigeria', 'Norway']"
7786,144,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,144,Many participants expressed support for the meeting and thanked Norway for offering to host it. They also supported holding the expert meeting as soon as possible in 2017 to allow for its outcome to be input to the 1.5°C SR and the other AR6 reports.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Norway']
7787,145,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,145,"Belgium, Saudi Arabia, Egypt, WGIII Vice-Chair Pichs-Madruga and others highlighted the importance of integration of scientists from the other WGs in this work and, with Saudi Arabia and Egypt, stressed the need to avoid a mitigation-centric approach. Australia drew attention to policy scientists while Hungary called for including bottom-up literature and alternative approaches.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Australia', 'Belgium', 'Egypt', 'Saudi Arabia', 'Hungary']"
7789,147,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,147,"Mali, Egypt and others highlighted the need to ensure participation of developing countries.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Mali', 'Egypt']"
7792,150,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,150,"Final Decision: In the decision (IPCC-XLIV/CRP. 11), the Panel decides to adopt the proposal for the expert meeting as contained in its annex. The annex notes: the aims of the expert meeting are to develop dialogue between different research communities and to stimulate interdisciplinary research activity that can lead to literature for the AR6’s assessment; that the expert meeting will engage with experts and stakeholders concerned with mitigation; and the offer by Norway to host the meeting.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Norway']
7796,154,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,154,"The US made textual edits to allow for, among others, the possibility of UNEP to contribute additional staff to defray costs. Many supported this amendment. Canada offered to support the cost of administrative support equal to half of a full time equivalent. ",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Canada']
7797,155,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,155,"Mali enquired about the composition of the task force and, with many developing countries, highlighted the importance of continuing TGICA’s activities. Germany proposed appointing task force Co-Chairs at this meeting.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Mali']"
7798,156,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,156,"Switzerland lamented that the TGICA had been “exogenous” to the functioning of the IPCC WGs and, opposed by many participants, including some WG Co-Chairs, proposed that the WG Co-Chairs also chair the task force instead of WG Vice-Chairs for better integration.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Switzerland']
7806,164,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,164,"The US and Japan asked about the budgetary implications of these activities, with the US suggesting deleting reference to co-sponsored workshops for this reason. Switzerland noted that the activities suggested in the draft decision should be an indicative, non-exhaustive list",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Switzerland', 'Japan']"
7807,165,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,165,"While supporting the idea of enhancing engagement, several countries expressed concern regarding the involvement of stakeholders in pre-scoping activities. The US expressed concern that engaging stakeholders could lead to prioritizing some stakeholders over others, which he said should be avoided. Germany and Botswana observed that countries with resources would be better able to undertake stakeholder consultations, which could lead to imbalances in the process. Japan underscored that the scoping process should be free from bias and avoid conflict of interest, with Belgium underlining the need to be balanced and treat all stakeholders equally. Brazil observed that virtual meetings could enable wider participation. Brazil and Belgium underlined the intergovernmental nature of the Panel.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Botswana', 'Japan', 'Belgium', 'Brazil']"
